1633872600000,3553.63000000,3558.13000000,3548.26000000,3552.24000000,3194.87570000,1633872899999,11349173.40373800,5545,1936.12630000,6877206.56249900,0
1633872900000,3552.24000000,3553.31000000,3541.15000000,3545.43000000,1422.57620000,1633873199999,5044504.49778200,4708,610.57630000,2165123.98321600,0
1633873200000,3545.43000000,3549.76000000,3543.99000000,3548.24000000,1178.26520000,1633873499999,4179517.30686900,4186,637.85500000,2262613.32796200,0
1633873500000,3548.23000000,3551.28000000,3545.02000000,3549.98000000,1320.33170000,1633873799999,4684369.39064600,4951,681.86030000,2419146.95282600,0
1633873800000,3549.97000000,3554.48000000,3549.72000000,3553.89000000,1431.89160000,1633874099999,5085721.50725300,4697,736.30630000,2615146.84027900,0
1633874100000,3553.89000000,3555.00000000,3545.55000000,3548.57000000,1588.41500000,1633874399999,5638080.95318100,3576,953.12830000,3382444.29899100,0
1633874400000,3548.57000000,3553.65000000,3544.48000000,3547.17000000,1438.93520000,1633874699999,5105965.02886600,4613,764.43050000,2712579.01196900,0
1633874700000,3547.16000000,3558.52000000,3547.16000000,3556.25000000,1147.52610000,1633874999999,4077394.17779900,3822,606.57260000,2155318.29476800,0
1633875000000,3556.26000000,3561.84000000,3554.91000000,3558.41000000,1438.36380000,1633875299999,5118343.92678300,4413,865.07510000,3078383.86118700,0
1633875300000,3558.56000000,3579.76000000,3555.99000000,3573.36000000,3283.39960000,1633875599999,11717791.85411400,8412,1850.92550000,6605808.43903800,0
1633875600000,3573.36000000,3578.89000000,3566.05000000,3566.07000000,1525.29840000,1633875899999,5447181.06372200,5012,685.32310000,2447349.40290800,0
1633875900000,3566.06000000,3569.61000000,3563.75000000,3563.92000000,1640.05540000,1633876199999,5850557.06912700,4818,1000.83700000,3570320.24299300,0
1633876200000,3563.87000000,3565.04000000,3556.90000000,3560.34000000,1836.09920000,1633876499999,6539300.66715700,4928,985.65580000,3510743.14953300,0
1633876500000,3560.34000000,3561.79000000,3551.59000000,3553.82000000,1636.26560000,1633876799999,5817658.93795300,5259,863.20610000,3069237.64068400,0
1633876800000,3553.83000000,3555.09000000,3546.44000000,3551.30000000,1700.75150000,1633877099999,6039069.38654000,5577,806.82600000,2865017.76275200,0
1633877100000,3551.30000000,3556.32000000,3550.03000000,3550.45000000,970.59160000,1633877399999,3448072.74810500,3470,494.42170000,1756603.49287800,0
1633877400000,3550.45000000,3556.99000000,3546.43000000,3556.02000000,1208.94460000,1633877699999,4293729.17637500,4165,614.47110000,2182538.20033200,0
1633877700000,3556.02000000,3556.22000000,3550.00000000,3550.00000000,1181.03600000,1633877999999,4197658.78200700,4485,656.87860000,2334741.07252700,0
1633878000000,3550.01000000,3550.23000000,3536.15000000,3538.26000000,1711.87970000,1633878299999,6065500.33352300,5489,787.35810000,2789609.35909900,0
1633878300000,3538.26000000,3547.97000000,3537.40000000,3542.87000000,1605.66220000,1633878599999,5690042.63436200,5677,875.86380000,3103858.72846900,0
1633878600000,3543.20000000,3551.15000000,3542.01000000,3549.23000000,1898.91040000,1633878899999,6735223.44284300,6412,1111.75630000,3943203.21021800,0
1633878900000,3549.23000000,3552.84000000,3540.10000000,3541.75000000,1749.24440000,1633879199999,6205629.57644400,6122,713.10500000,2529937.09926500,0
1633879200000,3541.75000000,3548.32000000,3539.07000000,3545.04000000,1524.43210000,1633879499999,5404427.72541300,5781,688.11150000,2439551.07616500,0
1633879500000,3545.04000000,3549.37000000,3542.70000000,3549.26000000,1208.75230000,1633879799999,4286446.77309500,4929,568.43420000,2015784.37961300,0
1633879800000,3549.26000000,3554.46000000,3545.79000000,3552.24000000,1299.16460000,1633880099999,4612142.91146100,4841,653.11060000,2318593.31787200,0
1633880100000,3552.25000000,3555.08000000,3552.13000000,3554.78000000,1492.91780000,1633880399999,5305684.93797000,6002,719.87920000,2558404.69367200,0
1633880400000,3554.97000000,3559.78000000,3553.38000000,3559.12000000,2006.70910000,1633880699999,7135965.78986700,5347,959.76840000,3412955.65084300,0
1633880700000,3559.13000000,3562.77000000,3552.36000000,3554.86000000,1682.29620000,1633880999999,5984348.81621700,4857,872.71970000,3104494.09632300,0
1633881000000,3554.86000000,3558.91000000,3552.99000000,3558.19000000,1325.57560000,1633881299999,4713014.26862700,4294,608.52420000,2163806.03131900,0
1633881300000,3558.20000000,3566.95000000,3556.06000000,3557.65000000,1685.84050000,1633881599999,6001955.30380000,5600,849.23700000,3023428.92257900,0
1633881600000,3557.66000000,3563.53000000,3555.48000000,3557.93000000,1528.45720000,1633881899999,5439924.04944100,4950,803.32390000,2859046.21929900,0
